기간_일자+요일,노출수,클릭수,CTR,CR,객단가,결제고객수,CPM,CPC,CPUV,UV,광고비,거래액,ROAS,순결제비중,거래액(총),ROAS(총),UV/클릭,CR(총),객단가(총),결제고객수(총),가입률,가입수,가입CPA,첫구매율,첫구매수,첫구매CPA,첫구매거래액,첫구매비중,신규고객수,신규거래액,신규비중,윈백고객수,윈백거래액,date
25-12-01 (월),9022055,231905,0.025704232572290903,0.0071941142360104375,186868.744752309,1191,2293.049269262934,89.20901500614475,124.9638580325215,165552,20688016.625,222560675,10.757951283307227,0.5089867610969023,437262208,21.136013950781518,0.7138785278454539,0.011845220836957573,222979.1983681795,1961,0.00436116748816082,722,28653.762638504155,0.0012624432202570793,209,98985.7254784689,41642870,0.1871079425868923,217,41392223,0.18598174632602996,567,105694988,2025-12-01
25-12-02 (화),8686342,228940,0.026356318919978052,0.007762554310611248,162014.59718969555,1281,2255.6511446360273,85.5829355944789,118.73106945698477,165023,19593357.275,207540699,10.592401092221701,0.48251522216012677,430122594,21.952470317519897,0.7208133135319298,0.011919550608097053,218669.34112862227,1967,0.004490283172648661,741,26441.77769905533,0.001248310841519061,206,95113.38483009709,34339610,0.1654596431710004,234,40333096,0.19433824880776757,642,95180989,2025-12-02
25-12-03 (수),8459716,232092,0.027434963537783064,0.010697113220119217,146402.2940516274,1782,2536.714754372369,92.46284402305982,128.82089475769416,166587,21459886.395,260888888,12.157048886371795,0.5452280382886178,478494996,22.29718215616863,0.7177627837236957,0.01354247330223847,212098.84574468085,2256,0.0044301175962109885,738,29078.436849593494,0.0013446427392293516,224,95803.06426339285,30490918,0.11687319545783031,256,41723133,0.1599268306130386,973,162095604,2025-12-03
25-12-04 (목),7609587,219661,0.028866349776932705,0.009711604500844068,177126.3331130205,1513,2575.4613358123115,89.22019429939772,125.79639072358836,155793,19598197.1,267992142,13.674326298106267,0.5785309533314086,463228701,23.63629157500411,0.7092428787996048,0.01306862310886882,227519.0083497053,2036,0.0043005783315039825,670,29251.040447761196,0.001399292651146072,218,89899.98669724772,33616429,0.1254381145250147,219,34796508,0.1298415234876551,847,168586673,2025-12-04
25-12-05 (금),7691436,224225,0.029152553567370253,0.008506680720463775,176775.68148688046,1372,2761.412771295243,94.72284357230461,131.68756920978393,161285,21239229.6,242536235,11.419257645766962,0.5376627782481876,451093594,21.238698507218924,0.7192998104582451,0.011898192640357132,235067.0109431996,1919,0.004079734631242831,658,32278.46443768997,0.001091236010788356,176,120677.44090909092,30921861,0.12749377840387438,189,36720645,0.15140271720635887,775,136619990,2025-12-05
25-12-06 (토),5715029,204063,0.03570638049255743,0.011143173318018182,208105.11502199873,1591,3599.127716587265,100.79788729460999,144.06364618498648,142778,20569119.275,331095238,16.09671437913328,0.7320787323682736,452267254,21.98768201756174,0.6996760804261429,0.01271904635167883,249045.84471365638,1816,0.004321394052304977,617,33337.308387358185,0.0013237333482749444,189,108831.3189153439,38040028,0.11489149837908572,207,44650261,0.13485624640726485,934,204113412,2025-12-06
25-12-07 (일),6773056,218456,0.03225368282795831,0.012445198698911045,221260.47933884297,1936,3889.1552535517203,120.58019154887025,169.33098266286112,155562,26341466.325,428360288,16.261823951442462,0.8396775303294688,510148566,19.36674897690989,0.7120976306441572,0.012830897005695478,255585.45390781562,1996,0.004461243748473277,694,37956.00335014409,0.0014592252606677723,227,116041.70187224669,46552023,0.1086749269344034,245,47388506,0.11062768264830376,1121,269120767,2025-12-07
25-12-08 (월),7305803,212515,0.02908852045421975,0.00851350052849044,161409.08803611738,1329,2675.649580203573,91.98300698774204,125.22192581916018,156105,19547768.73,214512678,10.973767950855024,0.5137304501642481,417558815,21.36094511693151,0.7345599134178764,0.012382691137375484,216015.94154164512,1933,0.004766022869222638,744,26273.882701612903,0.0013708721693731782,214,91344.71369158878,35341316,0.164751642324842,218,34260005,0.1597108633364784,686,103579740,2025-12-08
25-12-09 (화),10951008,261053,0.02383826219467651,0.009539670477145212,193131.3604519774,1770,2723.8456455332694,114.2635995564119,160.76692189327426,185541,29828855.455,341842508,11.460128214295912,0.5784900494628548,590922019,19.810415451289064,0.7107407308094524,0.012606378105108843,252638.74262505345,2339,0.004160805428449777,772,38638.41380181347,0.001368969661692025,254,117436.43879921258,52991530,0.1550173801088541,263,53746083,0.15722469190402732,944,202399455,2025-12-09
25-12-10 (수),10769294,255006,0.023678989541932833,0.011139956498038095,182774.74951550388,2064,2824.2326493268733,119.27167096068328,164.15779297707783,185279,30414991.725,377247083,12.403326833389102,0.6131098072033229,615301009,20.230188275680025,0.7265672180262425,0.013460780768462697,246712.51363271853,2494,0.0045606895546716035,845,35994.07304733728,0.0013870972965095883,257,118346.27130350196,43953649,0.11651156756591806,257,40640502,0.10772913517796505,1038,204095614,2025-12-10
25-12-11 (목),10226150,246868,0.024140854573813215,0.009544564735401953,188904.08498583568,1765,2418.7478449856494,100.19313266604014,133.75627710602308,184922,24734478.275,333415710,13.47979554260479,0.6321387275048254,527440727,21.324109655189403,0.7490723787611193,0.012075361503769156,236202.74384236452,2233,0.004055764051870518,750,32979.30436666666,0.0012491753279761197,231,107075.66352813852,47708462,0.14309002416232877,251,50287964,0.15082661821783983,960,191394605,2025-12-11
25-12-12 (금),8918137,224462,0.025169158087614038,0.010049427548292732,187085.2007528231,1594,2437.9744480265326,96.86356768628988,137.07438171432895,158616,21742190.13,298213810,13.715904801537121,0.6073838541290899,490980799,22.581938436944395,0.7066496778964814,0.012917990618853079,239619.71644704734,2049,0.0042996923387300144,682,31880.04417888563,0.0012293841730972915,195,111498.41092307692,38134112,0.1278750705743641,220,44896242,0.15055051273447062,929,184426151,2025-12-12
25-12-13 (토),7134122,206207,0.028904327680406922,0.010984579874581126,201421.69050632912,1580,2648.4734211161513,91.62895779483722,131.3598110374171,143838,18894532.5,318246271,16.843299562982043,0.6838910354400936,465346458,24.628630425230156,0.6975417905308743,0.012660075918741917,255544.45799011533,1821,0.004720588439772522,679,27826.999263622976,0.0012931214282734744,186,101583.50806451614,39357270,0.12366922596243084,203,44283639,0.139148964293756,863,171339430,2025-12-13
25-12-14 (일),8368580,237308,0.028357021143371994,0.014182142726150159,212762.86594827587,2320,3300.1954483317363,116.38018787820049,168.82832042473072,163586,27617949.625,493609849,17.8727912717018,0.8430022155640684,585538021,21.201357412498357,0.6893404352149949,0.014842345922022666,241160.63467874794,2428,0.005098235790348808,834,33115.04751199041,0.0015710390864743927,257,107462.8390077821,55601423,0.11264245053586847,293,56677425,0.11482231384730737,1392,307595108,2025-12-14
25-12-15 (월),10832455,246593,0.02276427642671952,0.00954470253858787,167434.0850793651,1575,2221.2508886489722,97.57616921404907,145.81639201153848,165013,24061600.295,263708684,10.95973172053725,0.5764548977445859,457466291,19.012296995684924,0.6691714687764859,0.012562646579360414,220678.3844669561,2073,0.0050541472490046235,834,28850.839682254198,0.0016604752352844926,274,87816.05947080292,41379513,0.15691372909054446,266,42898251,0.16267287959314983,732,123220507,2025-12-15
25-12-16 (화),10649643,244630,0.02297072305616254,0.00888963535699504,177737.71997300946,1482,2149.1841299281114,93.56188417201489,137.29174274642946,166711,22888043.725,263407301,11.50851091359491,0.5862508050487178,449308212,19.63069528346071,0.6814822384826064,0.012044796084241591,223759.06972111555,2008,0.004546790553712712,758,30195.30834432718,0.0015895771724721223,265,86369.97632075472,41932922,0.15919422825717347,289,50625569,0.19219501057034102,700,140794590,2025-12-16
25-12-17 (수),10344831,249008,0.024070765389980753,0.010976303776623439,147218.17429674574,1813,2381.3209273307607,98.93000445768811,149.14189006744402,165174,24634362.55,266906550,10.83472525251115,0.5510882553181716,484326326,19.66059909270922,0.6633280858446315,0.013543293738724012,216507.07465355386,2237,0.005848378074031022,966,25501.41050724638,0.0015801518398779468,261,94384.53084291187,35680970,0.1336833809436299,261,38575315,0.14452741980292352,759,134101369,2025-12-17
25-12-18 (목),9577273,236724,0.024717265551477963,0.009664380128054623,169671.891661195,1523,2766.876566012058,111.94104623950254,168.15343856487445,157589,26499132.23,258410291,9.751651063782777,0.5401409955578078,478412661,18.05389915592719,0.6657077440394721,0.013401950643763207,226521.14630681818,2112,0.005463579310738694,861,30777.15706155633,0.0013643084225421825,215,123251.7778139535,35496066,0.1373632058639646,260,44133182,0.17078724624012748,850,177227287,2025-12-18
25-12-19 (금),9503335,215789,0.02270666034607851,0.00836195986259266,210627.4223938224,1295,2729.738711199805,120.21753395678185,167.507951513547,154868,25941621.435,272762512,10.514474304678327,0.6068990255657932,449436398,17.324915450104747,0.7176825510104778,0.01213937030245112,239061.91382978723,1880,0.005649972880130175,875,29647.56735428571,0.0014011932742722835,217,119546.64255760369,46028401,0.16874899949594246,213,39554296,0.14501368135222337,714,189607867,2025-12-19
25-12-20 (토),6370776,202191,0.0317372640318856,0.01043652643025604,196463.6698240866,1478,3532.8386848007212,111.31516192609959,158.92700013416373,141618,22506923.905,290373304,12.901510007571156,0.7018466226057413,413727579,18.382235650962894,0.7004169325044142,0.012759677442133062,228958.2617598229,1807,0.005091160728156025,721,31216.26061719834,0.001673516078464602,237,94965.92364978904,40152480,0.13827882745033615,245,39776526,0.13698410099022051,853,206933733,2025-12-20
25-12-21 (일),7883920,218900,0.02776537559995535,0.013169299232868916,211362.0717092338,2036,3906.3445880983068,140.69122076290543,199.20381511882124,154602,30797308.225,430333178,13.973077609772176,0.8709147301260135,494116316,16.044139714746123,0.7062677021470991,0.014243024022975124,224394.33060853768,2202,0.005161640858462374,798,38593.118076441104,0.0018563796069908539,287,107307.69416376307,55162286,0.12818506408539107,310,62308630,0.14479160145072523,1252,304451206,2025-12-21
25-12-22 (월),10368203,224780,0.02167974527504911,0.010172043405614822,208213.40794223826,1662,2914.714145739623,134.44411402259988,184.95950125161423,163389,30220347.95,346050684,11.45091660005192,0.64630085705805,535432810,17.71762558412237,0.7268840644185426,0.014682750980788181,223190.0,2399,0.005355317677444626,875,34537.54051428571,0.0016647387523027865,272,111104.22040441177,48200935,0.13928865691824496,295,60235933,0.17406679363766261,906,218622126,2025-12-22
25-12-23 (화),9403190,223532,0.02377193271645048,0.008304381514159314,191528.92701279157,1329,3090.1385247984995,129.99105128124833,181.56639552975582,160036,29057159.675,254541944,8.760042166784837,0.5415613007956297,470015017,16.175532029181376,0.7159422364583147,0.012465945162338473,235596.49974937344,1995,0.004430253193031568,709,40983.29996473907,0.0014996625759204178,240,121071.49864583333,41276037,0.1621580960346559,249,47168245,0.1853063752824957,737,162325506,2025-12-23
25-12-24 (수),9905711,224103,0.022623615811121482,0.008648173483474374,215143.0801717967,1397,3011.42483361366,133.10979371092756,184.66545806843015,161537,29830304.1,300554883,10.0754884024129,0.6350974680853493,473242137,15.864475783201955,0.720815874843264,0.01196629874270291,244822.6264873254,1933,0.0038567015606331676,623,47881.70802568219,0.0011823916502101686,191,156179.60261780105,36917339,0.12283060794590385,198,41061048,0.13661747095953852,820,212423135,2025-12-24
25-12-25 (목),8498549,219392,0.025815230341085283,0.012114331507947109,215686.4889746417,1814,3385.5327803605064,131.14478296838536,192.1471632496327,149740,28772116.225,391255291,13.598418967181827,0.8620228508338574,453880417,15.775009855049339,0.6825226079346558,0.012695338586883933,238758.76749079433,1901,0.004701482569787632,704,40869.48327414773,0.00167623881394417,251,114629.94511952192,59907743,0.15311676130151042,271,59894602,0.15308317453526782,1059,252539509,2025-12-25
25-12-26 (금),9305425,222391,0.023899069628738074,0.009015863354509834,183961.01336146274,1422,2934.6769137358046,122.79460913436246,173.14271896121025,157722,27308415.92,261592561,9.579192061756176,0.557621485142659,469122098,17.178663873228423,0.7092103547355784,0.012984872116762405,229063.5244140625,2048,0.004381126285489659,691,39520.13881331404,0.001413880118182625,223,122459.26421524664,40481621,0.1547506582192144,242,54085988,0.20675659809760416,724,136925737,2025-12-26
25-12-27 (토),7810241,206191,0.02640008163640533,0.009704934258005539,192660.74150141643,1412,3628.1625752649634,137.4299756051428,194.76417490875852,145493,28336824.1,272036967,9.60012194874019,0.6534314442297322,416320594,14.69185793477823,0.7056224568482621,0.012337363309575031,231933.47855153203,1795,0.0050724089818754165,738,38396.78062330624,0.0014364952265744743,209,135582.890430622,39177438,0.1440151257089997,201,41683365,0.15322684067419412,832,177091726,2025-12-27
25-12-28 (일),8824287,222588,0.0252244742266429,0.012334492550170693,205832.74030005172,1933,3665.945330767234,145.3328738521394,206.421553297387,156715,32349353.725,397874687,12.29930867807468,0.8444977498847831,471137652,14.564051449222577,0.7040586195122828,0.013610694572950898,220880.2869198312,2133,0.004619851322464346,724,44681.427796961325,0.0017356347509810803,272,118931.44751838235,45067650,0.1132709656394904,272,49159057,0.12355412044596846,1142,266224473,2025-12-28
25-12-29 (월),8559200,195548,0.022846527712870362,0.006861992377087389,181465.44655344656,1001,2757.3400697495094,120.68967785403072,161.78552417806904,145876,23600625.125,181646912,7.696699178005354,0.44256857367001723,410437891,17.390975401122983,0.7459856403542864,0.011228714798870273,250572.58302808303,1638,0.004236474814225781,618,38188.713794498384,0.001137952781814692,166,142172.4405120482,27134821,0.149382231171648,188,35093224,0.19319471833355473,460,83177913,2025-12-29
25-12-30 (화),4774862,144169,0.030193333336125734,0.0068876977284654025,204594.42040816328,735,3800.8955777151255,125.88525868945473,170.07226797361122,106712,18148751.86,150376899,8.28579839319044,0.4797689408359955,313436086,17.270393491401233,0.7401868640276342,0.011470125196791364,256075.23366013073,1224,0.003139290801409401,335,54175.378686567165,0.0006747132468700802,72,252065.99805555554,9364355,0.062272563553794257,84,21516384,0.14308304096628566,409,109451755,2025-12-30
25-12-31 (수),4480967,138425,0.030891769566702903,0.004576192141774513,164508.6560509554,471,3508.6922030445658,113.58016236229004,152.75673288057206,102924,15722333.975,77483577,4.928249019719733,0.32524519020229237,238231277,15.15241168256636,0.7435362109445548,0.00975477051027943,237282.1484063745,1004,0.0023803971862733668,245,64172.79173469388,0.00037892036842718897,39,403136.7685897436,-4182160,-0.053974792619602474,42,-3986888,-0.051454619860928724,268,28239277,2025-12-31
26-01-01 (목),6025944,184637,0.030640344483785446,0.011419433126803121,220728.15552427867,1421,2787.963014591573,90.98993701154157,135.00895232125492,124437,16800109.0,313654709,18.6698020233083,0.8682043652250434,361268293,21.503925540006914,0.6739548411206855,0.012174835458906916,238460.91947194719,1515,0.004757427453249435,592,28378.5625,0.0016956371497223494,211,79621.36966824645,41754742,0.1331232747409509,133,28409981,0.09057725002942647,818,203711635,2026-01-01
26-01-02 (금),6689584,191901,0.028686537159859266,0.007812965500804386,158849.70066730218,1049,2596.4517375071455,90.5111593998989,129.3658910802598,134264,17369182.0,166633336,9.593620240722908,0.4425979718927042,376489154,21.67569860227154,0.6996524249482806,0.01192426860513615,235158.7470331043,1601,0.004632664005243401,622,27924.729903536976,0.0013034022522790919,175,99252.46857142857,24308591,0.14588071980987047,123,22583053,0.13552542091577643,526,96101666,2026-01-02
26-01-03 (토),7147846,200485,0.02804830993840662,0.009898656610888523,186634.0937950938,1386,2644.5261971228815,94.28468962765294,135.00072133067655,140019,18902666.0,258674854,13.684569890829156,0.6641392210770043,389488899,20.60497175371982,0.6984013766615956,0.011905527107035473,233646.6100779844,1667,0.004677936565751791,655,28859.0320610687,0.0013141073711424877,184,102731.88043478261,42825575,0.16555754971064948,118,23421726,0.09054504385648557,809,156617714,2026-01-03
26-01-04 (일),7946582,211426,0.026605904274315674,0.012929870971224963,208821.82620041753,1916,2989.5750147673552,112.36509700793658,160.3202977379474,148184,23756903.0,400102619,16.841531027844834,0.8549044783936711,468008566,19.69989800438214,0.7008787944718247,0.013678939696593425,230887.3043907252,2027,0.005041030070722885,747,31803.082998661313,0.001768072126545376,262,90675.20229007634,47448274,0.11859026096502508,191,38404410,0.0959863999290642,1129,265650485,2026-01-04
26-01-05 (월),10826799,204440,0.018882774123727613,0.0069123315720401,171318.11431411532,1006,1824.6184306183204,96.62872725494033,135.73714588042904,145537,19754777.0,172346023,8.724270742210859,0.4938926819139637,348954397,17.66430453758096,0.7118812365486207,0.011041865642413957,217146.48226509022,1607,0.0042119873296824865,613,32226.389885807504,0.0012711544143413703,185,106782.57837837838,30373204,0.1762338548421277,147,25027096,0.1452142356658848,507,108401297,2026-01-05
26-01-06 (화),10984389,207422,0.018883344353518433,0.007634819076294424,167090.06954225354,1136,1709.238902591669,90.5156878248209,126.18248964998118,148792,18774945.0,189814319,10.109980029235771,0.5424280008582633,349934588,18.638381523887286,0.7173395300402079,0.011176676165385235,210423.68490679495,1663,0.004146728318726813,617,30429.408427876824,0.001256787999354804,187,100400.77540106952,31824517,0.16766130799647416,133,23452289,0.12355384527128324,603,94507668,2026-01-06
26-01-07 (수),10359928,209842,0.02025516007447156,0.008258542118564804,179270.1702811245,1245,1941.5008482684434,95.85216019671944,133.42228015362878,150753,20113809.0,223191362,11.096424451480075,0.6075181902939726,367382188,18.265172350000938,0.7184119480370946,0.011190490404834398,217772.48844101955,1687,0.0040927875398831205,617,32599.366288492707,0.0013532069013551969,204,98597.10294117648,36972526,0.16565392884694166,158,22672425,0.10158289638467281,660,129445417,2026-01-07
26-01-08 (목),10170636,217391,0.021374376194369753,0.008529419378219565,145349.44081942335,1318,2034.6166159127117,95.18952026532837,133.91670549558646,154524,20693345.0,191570563,9.257592863792683,0.5336786882027518,358962363,17.34675389599893,0.7108113951359532,0.011519246201237348,201664.24887640448,1780,0.00399290725065362,617,33538.64667747164,0.001494913411508892,231,89581.58008658008,33636830,0.17558454427050987,174,29050856,0.15164572022477169,699,109433953,2026-01-08
26-01-09 (금),9545433,204230,0.021395572102386556,0.008313555772720927,192368.1318219983,1191,1986.3910835684458,92.84122313078392,132.35350411838616,143260,18960963.0,229110445,12.08327050688301,0.580128776285431,394930323,20.8286004777289,0.7014640356460853,0.011524500907441016,239206.73712901273,1651,0.0035948624877844477,515,36817.40388349514,0.0010470473265391596,150,126406.42,30313670,0.1323102925316216,101,17488785,0.07633342513039945,701,155143648,2026-01-09
26-01-10 (토),6903210,200462,0.02903895434153097,0.009905115571865086,197621.0664206642,1355,2868.785536004265,98.79093793337391,144.76694834719805,136798,19803829.0,267776545,13.521453098792158,0.6903543371980604,387882759,19.586250668999416,0.6824136245273419,0.011959239170163307,237092.1509779951,1636,0.004912352519773681,672,29469.98363095238,0.0013377388558312255,183,108217.64480874316,39374794,0.14704347611923965,126,33410776,0.12477110719312627,797,179837162,2026-01-10
26-01-11 (일),7382655,212593,0.028796279929104097,0.013435435269399828,214415.24279835392,1944,3498.4064675919435,121.48813930844383,178.5000414673928,144692,25827528.0,416823232,16.13871958632665,0.8239187926222145,505903295,19.5877551657286,0.6806056643445457,0.014658723357200122,238521.11975483262,2121,0.005155779172310839,746,34621.351206434316,0.0017554529621540927,254,101683.1811023622,51472106,0.12348665345025682,175,38741719,0.09294520080876874,1118,267544209,2026-01-11
26-01-12 (월),9791895,212344,0.021685690052844726,0.00849424496349971,155037.5980937252,1259,2260.379630296281,104.2336962664356,149.33004088572238,148218,22133400.0,195192336,8.818904280408795,0.5008182452171422,389746855,17.608991614483088,0.6980088912330935,0.012319691265568285,213442.96549835705,1826,0.004675545480306036,693,31938.528138528138,0.0013156296806055945,195,113504.61538461539,25184704,0.1290250658202072,168,28944856,0.1482888959328813,681,118204314,2026-01-12
26-01-13 (화),11720653,247623,0.02112706518996851,0.009723579823145643,184821.86265341906,1711,2438.2750688037604,115.41002249387174,162.40922006774113,175964,28578176.0,316230207,11.065444029737938,0.6059491451433792,521875820,18.261341101685424,0.7106125036850374,0.013201563956263781,224655.97072750752,2323,0.004108794980791526,723,39527.21438450899,0.001528721784001273,269,106238.57249070633,32011878,0.10122966526091544,171,26639945,0.08424225267006197,964,232975083,2026-01-13
26-01-14 (수),11454882,249425,0.02177455865542744,0.009829227850048718,186343.04289855072,1725,2467.1011888206267,113.30200661521499,161.03040507814947,175497,28260353.0,321441749,11.37430056163842,0.6310782677251818,509353222,18.02359729901463,0.7036062944772978,0.012985976968267263,223498.56164984644,2279,0.003772144253178117,662,42689.35498489426,0.0013162618164413067,231,122339.19047619047,42995093,0.13375702793354324,170,34128164,0.10617215749407835,1020,231566993,2026-01-14
26-01-15 (목),9224947,211982,0.02297921061226693,0.008006531810931923,182387.62450592886,1265,2567.562393583399,111.73414252153485,149.9128269070103,157996,23685627.0,230720345,9.740943104440511,0.5962690407167102,386940004,16.33648980455531,0.7453274334613316,0.011639535178105774,210407.83251767265,1839,0.0040823818324514545,645,36721.902325581395,0.0011772449935441404,186,127342.08064516129,32374510,0.1403192683332716,140,21363086,0.09259298741079812,761,171642697,2026-01-15
26-01-16 (금),7989759,199986,0.02503029190242159,0.008280978387330787,161995.75785123967,1210,2299.5179203778234,91.86940085806006,125.73806101917629,146118,18372594.0,196014867,10.668872724232626,0.558646642641553,350874510,19.09771205960356,0.7306411448801416,0.011682338931548474,205550.38664323374,1707,0.0039967697340505615,584,31459.921232876713,0.0012729437851599391,186,98777.3870967742,22842972,0.11653693594578211,124,18152088,0.0926056695485246,735,123671227,2026-01-16
26-01-17 (토),6691726,187721,0.02805270269583662,0.009267220789146843,190208.1919111816,1261,2710.4194045004233,96.61883326852083,133.29353058329843,136071,18137384.0,239852530,13.224207526289348,0.6347980213100494,377840702,20.832149884459632,0.7248576344681735,0.011839407368212183,234537.99006828057,1611,0.0039023744956677027,531,34157.03201506591,0.0011538094083235959,157,115524.73885350318,25060777,0.10448410529586659,115,22837538,0.09521491393065563,784,160899441,2026-01-17
26-01-18 (일),7578760,206414,0.027235853886387745,0.011626491356221087,205360.8027923211,1719,3073.9069451994787,112.86251417055044,157.56569407245084,147852,23296403.0,353015220,15.153207128156222,0.8446831986788901,417926177,17.93951525477989,0.7162886238336547,0.012755999242485728,221593.9432661718,1886,0.004761518275031788,704,33091.48153409091,0.0016029543056570084,237,98297.05907172996,44404162,0.1257854038134673,166,32591343,0.09232277010605945,1084,245072445,2026-01-18
26-01-19 (월),10084397,213978,0.021218720365729353,0.007715828508229783,173077.0042158516,1186,2216.435648061059,104.45661236201853,145.41290091731182,153710,22351417.0,205269327,9.183727680441915,0.5354168560718373,383382265,17.15248142880606,0.7183448765760966,0.01191854791490469,209269.79530567685,1832,0.004170190618697547,641,34869.60530421217,0.0012816342463079825,197,113458.9695431472,36314661,0.17691226220077197,130,23511592,0.11454021087134952,571,92895155,2026-01-19
26-01-20 (화),9395521,212014,0.02256543303984952,0.007290679046653807,158500.04125560538,1115,2184.902040025242,96.82517663927854,134.22887501226012,152935,20528293.0,176727546,8.608974258112937,0.5011146361455289,352668897,17.179650397624393,0.7213438735177866,0.011684702651453232,197352.48852825965,1787,0.0038578481054042566,590,34793.71694915254,0.0011835093340307975,181,113415.98342541436,30414139,0.17209619942326365,119,20767720,0.11751263722068545,587,103742709,2026-01-20
26-01-21 (수),9101729,213236,0.023428076138061242,0.00859492989881836,163755.38536953242,1326,2299.1420641067207,98.13618713538052,135.64023153159576,154277,20926168.0,217139641,10.376464577747823,0.5621184586177953,386288046,18.45956918629345,0.7235035359882946,0.012062718357240548,207570.14830736164,1861,0.004290983101823344,662,31610.52567975831,0.001613980048873131,249,84040.83534136545,38235691,0.17608802715115476,195,34395183,0.1584012151885247,744,136410309,2026-01-21
26-01-22 (목),8825878,212833,0.024114654655321543,0.008349637811557313,191933.71630094043,1276,2359.789133726979,97.85705694135778,136.28500664175735,152821,20827211.0,244907422,11.759011900345179,0.690105965729762,354883792,17.03942942720463,0.7180324479756429,0.011418587759535666,203371.8005730659,1745,0.004181362509079249,639,32593.444444444445,0.0011843921974074244,181,115067.46408839778,30539719,0.12469903423343373,140,24691107,0.10081812465446638,796,167351797,2026-01-22
26-01-23 (금),9252177,217817,0.023542243085059873,0.010811154567712805,237164.83352941176,1700,3281.7406108854166,139.3979579188034,193.09513816019586,157245,30363245.0,403180217,13.278561530561046,0.7250865864564056,556044236,18.31307016097917,0.721913349279441,0.014264364526694013,247902.02229157378,2243,0.004203631276034214,661,45935.31770045386,0.0015962351744093612,251,120969.10358565737,27679637,0.06865326182410383,173,24788472,0.06148236186896045,1059,338347517,2026-01-23
26-01-24 (토),6766365,210791,0.031152768140648636,0.010409679752745446,185909.92545799116,1583,3750.2342838436884,120.38205615989297,166.86692970342605,152070,25375454.0,294295412,11.597641248113236,0.6781807889809145,433948317,17.10110554081121,0.7214254878054566,0.012665219964490038,225310.65264797508,1926,0.004419017557703689,672,37761.09226190476,0.001328335634904978,202,125621.0594059406,31707163,0.10773923651925638,137,21678238,0.07366148813764042,977,205412721,2026-01-24
26-01-25 (일),7247658,214853,0.029644472738641917,0.012433884590358263,226086.76943005182,1930,4458.949635868579,150.41419947592075,208.19954774160712,155221,32316942.0,436347465,13.502127305238224,0.8508087794102136,512861968,15.869755498524581,0.7224520951534305,0.013728812467385212,240667.2773345847,2131,0.00507663267212555,788,41011.34771573604,0.0014302188492536449,222,145571.8108108108,35490043,0.08133436274231592,160,27974324,0.0641102017173401,1213,350727105,2026-01-25
26-01-26 (월),8053051,203372,0.02525403104984682,0.00883395725632341,203886.87219730942,1338,3340.78835462485,132.28733060598313,177.6268412330567,151461,26903539.0,272800635,10.139953520613032,0.6361349162065008,428840845,15.939941767512446,0.7447485396219735,0.013033058014934538,217244.60233029383,1974,0.004621651778345581,700,38433.62714285714,0.001399700252870376,212,126903.4858490566,35674125,0.1307699485376931,169,39402893,0.1444384211202441,754,179457648,2026-01-26
26-01-27 (화),8216275,215689,0.026251433891879228,0.009254134757706416,299433.5438108484,1438,3700.1817733705357,140.95160624788468,195.64779586846,155390,30401711.0,430585436,14.163197459511407,0.6966206778033948,618106022,20.331290630320115,0.7204354417703267,0.01335993307162623,297738.9315992293,2076,0.004125104575584015,641,47428.56630265211,0.0013514383164939829,210,144770.05238095237,35156591,0.08164835143193278,146,28232214,0.06556704347055528,827,338874712,2026-01-27
26-01-28 (수),8449657,214305,0.025362567971694,0.00956338842607596,177020.81196013288,1505,3269.906103880903,128.92645995193766,175.56973648257937,157371,27629585.0,266416322,9.64242937416541,0.6043317661790015,440844478,15.955522965690582,0.7343319101280885,0.013185402647247588,212455.17012048193,2075,0.004301936189005599,677,40811.79468242245,0.0016966277141277617,267,103481.59176029962,34739313,0.13039483744543248,189,26305844,0.0987396110062656,800,206198079,2026-01-28
26-01-29 (목),8207038,205626,0.02505483708007688,0.008826738073985917,173993.4277153558,1335,2986.3854657429392,119.19396866155058,162.05083804423288,151245,24509379.0,232281226,9.477238325785406,0.6056722170994789,383509792,15.647470790671603,0.7355344168538998,0.012317762570663493,205856.03435319377,1863,0.0038612846705676222,584,41968.114726027394,0.0013950874409071373,211,116158.19431279621,31097941,0.13388056166020065,150,26924541,0.11591354783016343,725,135062782,2026-01-29
26-01-30 (금),7906247,206076,0.026064958506861725,0.007332242659477933,150985.67299006323,1107,2620.9771842443074,100.55558628855374,137.25331010683746,150977,20722093.0,167141140,8.065842576809205,0.41744934554983826,400386638,19.32172768455387,0.7326277683961258,0.010981805175622777,241487.7189384801,1658,0.003901256482775522,589,35181.82173174873,0.001119375798962756,169,122615.9349112426,36395944,0.21775574822572108,131,25382837,0.15186468753294372,639,63999870,2026-01-30
26-01-31 (토),6022716,197356,0.03276860472916206,0.008196084250093619,205704.1672413793,1160,2898.2397642525398,88.44562617807414,123.33181423151112,141531,17455275.0,238616834,13.670184743580378,0.677094339714729,352412980,20.189483121864306,0.7171355317294635,0.010485335368223216,237475.0539083558,1484,0.00411217330478835,582,29991.881443298967,0.0010103793515201616,143,122064.86013986015,26662182,0.11173638319247836,97,14949993,0.06265271711718377,737,154018843,2026-01-31
