date,txn_type,category,brand,ad_거래액,ad_주문고객수,ep_거래액,ep_주문고객수
2025-09-09,입점,아웃도어,입점,1210090.909090909,10.0,3160000.0000000005,21.0
2025-09-09,입점,여성,입점,156000.0,1.0,2334463.636363636,28.0
2025-09-09,입점,잡화,입점,1589090.9090909092,3.0,5047636.363636363,14.0
2025-09-09,입점,키즈,입점,43636.36363636363,1.0,1293309.0909090908,24.0
2025-09-09,정상,골프,DD,-67154.54545454546,-1.0,-299554.5454545454,-1.0
2025-09-09,정상,골프,DG,80000.0,1.0,140000.0,1.0
2025-09-09,정상,골프,HG,0.0,0.0,1803181.818181818,13.0
2025-09-09,정상,남성,DM,162818.1818181818,1.0,821727.2727272727,4.0
2025-09-09,정상,남성,HZ,616818.1818181816,5.0,1301545.4545454546,14.0
2025-09-09,정상,남성,IE,338363.63636363635,2.0,26909.090909090934,5.0
2025-09-09,정상,남성,JN,0.0,0.0,122727.27272727272,1.0
2025-09-09,정상,남성,MA,0.0,0.0,72000.0,1.0
2025-09-09,정상,남성,SP,0.0,0.0,0.0,0.0
2025-09-09,정상,남성,TN,78409.09090909093,1.0,978090.9090909092,5.0
2025-09-09,정상,남성,UR,296363.63636363635,1.0,626363.6363636364,1.0
2025-09-09,정상,뷰티,CA,19090.90909090909,1.0,42727.27272727272,2.0
2025-09-09,정상,뷰티,CB,0.0,0.0,78181.81818181818,1.0
2025-09-09,정상,슈즈,FF,37499.99999999999,1.0,2438700.0,30.0
2025-09-09,정상,슈즈,KN,406363.6363636364,3.0,550000.0,4.0
2025-09-09,정상,스포츠,RX,153636.36363636362,1.0,-35454.54545454545,-1.0
2025-09-09,정상,여성,DL,378409.0909090909,1.0,943181.8181818182,2.0
2025-09-09,정상,여성,FI,-1437818.1818181816,-1.0,0.0,0.0
2025-09-09,정상,여성,HS,714272.7272727272,2.0,487636.36363636353,2.0
2025-09-09,정상,여성,VA,361818.18181818177,1.0,941818.1818181816,2.0
2025-09-09,정상,잡화,AA,726727.2727272727,3.0,1293818.1818181816,6.0
2025-09-09,정상,잡화,DB,514272.7272727272,6.0,918836.3636363636,7.0
2025-09-09,정상,잡화,DC,1673563.6363636362,7.0,1362618.181818182,11.0
2025-09-09,정상,잡화,HI,283454.5454545454,3.0,330636.3636363637,2.0
2025-09-09,정상,잡화,HJ,190090.90909090903,2.0,615000.0,4.0
2025-09-09,정상,잡화,JA,679272.7272727272,5.0,1045818.1818181816,8.0
2025-09-09,정상,잡화,JL,352636.3636363636,4.0,1542363.6363636362,9.0
2025-09-10,이월,골프,DD,0.0,0.0,639500.0,4.0
2025-09-10,이월,골프,DG,527181.8181818181,1.0,3434636.363636364,25.0
2025-09-10,이월,골프,HG,451581.81818181806,3.0,1494809.0909090908,10.0
2025-09-10,이월,남성,AR,0.0,0.0,1769090.9090909087,4.0
2025-09-10,이월,남성,DM,300272.72727272724,2.0,2638999.9999999995,21.0
2025-09-10,이월,남성,HZ,2327063.636363636,11.0,9225990.90909091,70.0
2025-09-10,이월,남성,IE,37545.454545454544,1.0,-14136.36363636361,2.0
2025-09-10,이월,남성,JN,827272.7272727272,2.0,603181.8181818181,1.0
2025-09-10,이월,남성,MA,-100454.54545454544,0.0,203363.63636363635,2.0
2025-09-10,이월,남성,SE,0.0,0.0,11363.636363636362,1.0
2025-09-10,이월,남성,SP,0.0,0.0,100727.2727272727,2.0
2025-09-10,이월,남성,TN,43090.90909090909,1.0,813454.5454545454,6.0
2025-09-10,이월,남성,UR,309090.90909090906,1.0,2482454.545454545,8.0
2025-09-10,이월,슈즈,CH,0.0,0.0,843500.0,7.0
2025-09-10,이월,슈즈,FF,771272.7272727271,9.0,2731454.545454546,45.0
2025-09-10,이월,슈즈,KN,98090.90909090907,0.0,69363.63636363635,1.0
2025-09-10,이월,슈즈,RE,0.0,0.0,72272.72727272726,1.0
2025-09-10,이월,슈즈,TO,0.0,0.0,103181.81818181818,3.0
2025-09-10,이월,스포츠,RX,138000.0,2.0,255090.909090909,5.0
2025-09-10,이월,여성,AE,0.0,0.0,0.0,0.0
2025-09-10,이월,여성,CW,0.0,0.0,460636.3636363636,2.0
2025-09-10,이월,여성,DL,-318363.6363636363,3.0,2445363.6363636367,9.0
2025-09-10,이월,여성,HS,3062772.7272727275,21.0,10289863.63636364,62.0
2025-09-10,이월,여성,JS,0.0,0.0,3371863.636363636,6.0
2025-09-10,이월,여성,JW,0.0,0.0,-99545.45454545454,-1.0
2025-09-10,이월,여성,SI,0.0,0.0,-838909.0909090908,-2.0
2025-09-10,이월,여성,VA,2272727.2727272725,5.0,2964363.636363636,6.0
2025-09-10,이월,잡화,AA,0.0,0.0,772654.5454545454,6.0
2025-09-10,이월,잡화,DB,1368545.4545454544,8.0,1508890.9090909087,10.0
2025-09-10,이월,잡화,DC,1539327.2727272727,8.0,3966400.0,18.0
2025-09-10,이월,잡화,HI,47727.27272727272,1.0,605309.0909090908,5.0
2025-09-10,이월,잡화,HJ,117272.72727272726,1.0,1348418.1818181816,13.0
2025-09-10,이월,잡화,JA,91636.36363636365,1.0,112236.36363636365,1.0
2025-09-10,이월,잡화,JL,103490.90909090907,2.0,271181.8181818182,6.0
2025-09-10,입점,골프,입점,765954.5454545453,8.0,1725163.6363636367,15.0
2025-09-10,입점,남성,입점,178818.1818181818,3.0,4642145.454545453,25.0
2025-09-10,입점,리빙,입점,1072727.2727272727,13.0,2647927.272727272,21.0
2025-09-10,입점,명품,입점,39181.81818181812,1.0,7777681.818181818,16.0
2025-09-10,입점,뷰티,입점,710636.3636363636,15.0,547327.2727272727,23.0
2025-09-10,입점,슈즈,입점,218181.81818181815,1.0,337272.72727272724,1.0
2025-09-10,입점,스포츠,입점,201363.63636363635,3.0,2698709.090909091,14.0
2025-09-10,입점,아웃도어,입점,4363.636363636375,1.0,3038454.545454545,20.0
2025-09-10,입점,여성,입점,-130545.45454545452,1.0,1560899.9999999998,27.0
2025-09-10,입점,잡화,입점,323636.3636363636,1.0,5221381.818181817,13.0
2025-09-10,입점,키즈,입점,52727.27272727272,1.0,1005890.9090909088,21.0
2025-09-10,정상,골프,DD,0.0,0.0,-4427.272727272735,0.0
2025-09-10,정상,골프,DG,217272.7272727273,2.0,421090.90909090906,2.0
2025-09-10,정상,골프,HG,441409.0909090909,1.0,702318.1818181818,7.0
2025-09-10,정상,남성,AR,0.0,0.0,-1809090.909090909,-2.0
2025-09-10,정상,남성,CQ,0.0,0.0,62999.99999999999,1.0
2025-09-10,정상,남성,DM,162818.1818181818,1.0,-220727.27272727265,3.0
2025-09-10,정상,남성,HZ,749454.5454545453,6.0,1918272.7272727264,11.0
2025-09-10,정상,남성,IE,141181.81818181818,1.0,475727.2727272727,8.0
2025-09-10,정상,남성,JN,290909.0909090909,1.0,-574545.4545454545,0.0
2025-09-10,정상,남성,SP,106909.09090909093,2.0,37545.454545454544,1.0
2025-09-10,정상,남성,TN,490363.6363636364,5.0,773363.6363636364,7.0
2025-09-10,정상,남성,UR,0.0,0.0,145454.54545454547,0.0
2025-09-10,정상,뷰티,CA,64545.454545454544,2.0,0.0,0.0
2025-09-10,정상,뷰티,CB,78181.81818181818,1.0,0.0,0.0
2025-09-10,정상,슈즈,FF,588709.0909090909,9.0,3081300.0,34.0
2025-09-10,정상,슈즈,KN,171818.1818181818,1.0,550000.0,5.0
2025-09-10,정상,슈즈,RE,0.0,0.0,153636.36363636362,1.0
2025-09-10,정상,스포츠,RX,180000.0,2.0,-45454.54545454544,0.0
2025-09-10,정상,여성,DL,163636.3636363637,0.0,531818.1818181819,2.0
2025-09-10,정상,여성,HS,1228090.909090909,6.0,2471454.545454546,13.0
2025-09-10,정상,여성,JS,0.0,0.0,-71818.18181818181,-1.0
2025-09-10,정상,여성,SI,0.0,0.0,582909.0909090908,2.0
2025-09-10,정상,여성,VA,0.0,0.0,190909.0909090909,0.0
2025-09-10,정상,여성,VC,0.0,0.0,635454.5454545454,1.0
2025-09-10,정상,잡화,AA,903272.7272727272,4.0,3103454.545454545,11.0
2025-09-10,정상,잡화,DB,1552200.0000000002,12.0,863563.6363636362,5.0
2025-09-10,정상,잡화,DC,1107709.0909090908,6.0,1413072.727272727,11.0
2025-09-10,정상,잡화,HI,417545.4545454544,4.0,2285954.545454545,16.0
2025-09-10,정상,잡화,HJ,366363.6363636364,5.0,410181.8181818181,5.0
2025-09-10,정상,잡화,JA,310000.0,3.0,394727.2727272727,6.0
2025-09-10,정상,잡화,JL,501272.7272727272,5.0,749272.7272727271,10.0
2025-09-11,이월,골프,DD,0.0,0.0,29363.636363636368,1.0
2025-09-11,이월,골프,DG,319090.9090909091,1.0,3996490.9090909087,26.0
2025-09-11,이월,골프,HG,689236.3636363636,5.0,861672.7272727271,9.0
2025-09-11,이월,남성,AR,0.0,0.0,2398181.8181818184,6.0
2025-09-11,이월,남성,DM,214545.45454545453,1.0,3776909.090909091,17.0
2025-09-11,이월,남성,HZ,2754709.090909091,24.0,10142536.36363636,75.0
2025-09-11,이월,남성,IE,75363.63636363635,2.0,0.0,0.0
2025-09-11,이월,남성,IU,0.0,0.0,103363.63636363635,1.0
2025-09-11,이월,남성,JN,693636.3636363635,1.0,1792272.7272727273,5.0
2025-09-11,이월,남성,MA,687272.7272727272,1.0,58136.3636363636,0.0
2025-09-11,이월,남성,TN,0.0,0.0,397727.2727272727,4.0
2025-09-11,이월,남성,UR,1010272.7272727272,4.0,471727.2727272727,3.0
2025-09-11,이월,슈즈,CH,0.0,0.0,492636.3636363637,4.0
2025-09-11,이월,슈즈,FF,70636.36363636365,1.0,1655727.2727272725,22.0
2025-09-11,이월,슈즈,KN,0.0,0.0,176999.99999999997,2.0
2025-09-11,이월,슈즈,RE,0.0,0.0,462090.90909090906,1.0
2025-09-11,이월,슈즈,TO,90000.0,1.0,278181.8181818181,8.0
2025-09-11,이월,스포츠,RX,161818.18181818182,2.0,471090.9090909091,4.0
2025-09-11,이월,스포츠,TT,206727.2727272727,1.0,97636.36363636365,1.0
2025-09-11,이월,여성,AE,0.0,0.0,150318.18181818182,1.0
2025-09-11,이월,여성,DL,-505636.3636363637,1.0,1377909.0909090908,6.0
2025-09-11,이월,여성,GW,-245181.81818181815,-1.0,0.0,0.0
2025-09-11,이월,여성,HS,2632500.0,15.0,12570136.363636363,67.0
2025-09-11,이월,여성,IS,272272.72727272724,1.0,0.0,0.0
2025-09-11,이월,여성,JS,-788999.9999999998,-1.0,2005090.9090909087,5.0
2025-09-11,이월,여성,JW,149545.45454545453,1.0,0.0,0.0
2025-09-11,이월,여성,SI,0.0,0.0,135454.54545454544,1.0
2025-09-11,이월,여성,VA,-215090.90909090903,-1.0,1056454.5454545454,2.0
2025-09-11,이월,여성,VC,0.0,0.0,0.0,0.0
2025-09-11,이월,잡화,AA,530545.4545454546,2.0,19399.99999999997,0.0
2025-09-11,이월,잡화,DB,1133672.7272727273,7.0,1337272.727272727,11.0
2025-09-11,이월,잡화,DC,1116272.7272727273,6.0,2838690.9090909087,16.0
2025-09-11,이월,잡화,HI,-180909.09090909088,-1.0,611200.0,6.0
2025-09-11,이월,잡화,HJ,84054.54545454544,1.0,719709.0909090908,8.0
2025-09-11,이월,잡화,JA,152090.90909090906,2.0,679236.3636363636,4.0
2025-09-11,이월,잡화,JL,0.0,0.0,70345.45454545457,2.0
2025-09-11,입점,골프,입점,972018.1818181816,6.0,1857290.909090909,20.0
2025-09-11,입점,남성,입점,1038909.0909090908,10.0,4371227.2727272725,24.0
2025-09-11,입점,리빙,입점,917090.909090909,11.0,3195636.363636363,27.0
2025-09-11,입점,명품,입점,1889090.9090909087,4.0,4381225.454545455,6.0
2025-09-11,입점,뷰티,입점,649781.818181818,15.0,1548999.9999999995,24.0
2025-09-11,입점,슈즈,입점,127272.72727272726,1.0,86363.63636363635,2.0
2025-09-11,입점,스포츠,입점,-98909.09090909088,-1.0,3224363.636363636,25.0
2025-09-11,입점,아웃도어,입점,-4909.090909090941,1.0,1955845.454545454,16.0
2025-09-11,입점,여성,입점,-165363.63636363635,-2.0,1322918.181818182,9.0
2025-09-11,입점,잡화,입점,426363.6363636364,1.0,21481881.818181813,30.0
2025-09-11,입점,키즈,입점,245636.3636363636,4.0,1157727.2727272725,18.0
2025-09-11,정상,골프,DD,0.0,0.0,126763.63636363635,2.0
2025-09-11,정상,골프,DG,2798181.818181818,1.0,5415545.454545453,9.0
2025-09-11,정상,골프,HG,-79272.72727272726,-1.0,-174545.45454545453,-1.0
2025-09-11,정상,남성,DM,0.0,0.0,261909.0909090909,1.0
2025-09-11,정상,남성,HZ,332000.0,2.0,2274818.1818181816,13.0
2025-09-11,정상,남성,IE,70636.36363636363,2.0,196000.0,2.0
2025-09-11,정상,남성,JN,-574545.4545454545,-1.0,-302727.2727272727,-1.0
2025-09-11,정상,남성,SP,113272.72727272726,1.0,62363.63636363635,1.0
2025-09-11,정상,남성,TN,-237681.81818181812,-1.0,403454.5454545454,6.0
2025-09-11,정상,남성,UR,326363.63636363635,1.0,-689090.909090909,-1.0
2025-09-11,정상,뷰티,CA,27090.90909090909,1.0,22727.272727272724,1.0
2025-09-11,정상,뷰티,CB,0.0,0.0,0.0,0.0
2025-09-11,정상,슈즈,CH,0.0,0.0,188363.63636363635,1.0
2025-09-11,정상,슈즈,FF,402900.0,6.0,1063209.0909090908,11.0
2025-09-11,정상,슈즈,KN,198181.81818181815,2.0,695454.5454545454,6.0
2025-09-11,정상,스포츠,RX,153636.36363636362,1.0,425454.5454545454,2.0
2025-09-11,정상,여성,DL,-651136.3636363635,-2.0,275681.81818181823,2.0
2025-09-11,정상,여성,HS,666727.2727272726,3.0,2306636.363636363,10.0
2025-09-11,정상,여성,JS,0.0,0.0,-117272.72727272726,-1.0
2025-09-11,정상,여성,VA,0.0,0.0,81272.7272727273,0.0
2025-09-11,정상,여성,VC,0.0,0.0,-635454.5454545454,-1.0
2025-09-11,정상,잡화,AA,814181.8181818182,4.0,481090.9090909091,1.0
2025-09-11,정상,잡화,DB,745336.3636363635,7.0,1421581.8181818184,13.0
2025-09-11,정상,잡화,DC,1566163.6363636362,9.0,1433963.6363636362,10.0
2025-09-11,정상,잡화,HI,846818.1818181818,5.0,707954.5454545454,6.0
2025-09-11,정상,잡화,HJ,190090.90909090903,1.0,433272.7272727272,4.0
2025-09-11,정상,잡화,JA,574545.4545454545,5.0,558545.4545454546,7.0
2025-09-11,정상,잡화,JL,522545.4545454545,6.0,628000.0,7.0
2025-09-12,이월,골프,DD,115900.0,1.0,345900.0,3.0
2025-09-12,이월,골프,DG,660272.7272727272,4.0,4204363.636363637,19.0
2025-09-12,이월,골프,HG,136036.36363636362,0.0,1147772.7272727273,12.0
2025-09-12,이월,남성,AR,248181.81818181812,1.0,-131363.63636363653,5.0
2025-09-12,이월,남성,DM,1390363.6363636362,6.0,6134272.727272728,18.0
2025-09-12,이월,남성,HZ,1374454.5454545452,12.0,9561672.727272728,60.0
2025-09-12,이월,남성,IE,0.0,0.0,135772.72727272726,3.0
2025-09-12,이월,남성,JN,-534545.4545454545,-1.0,1985000.0,5.0
2025-09-12,이월,남성,MA,0.0,0.0,384863.6363636364,2.0
2025-09-12,이월,남성,RA,0.0,0.0,260363.63636363635,1.0
2025-09-12,이월,남성,TN,70363.63636363635,1.0,161818.1818181818,3.0
2025-09-12,이월,남성,UR,701999.9999999999,3.0,854909.0909090908,1.0
2025-09-12,이월,슈즈,CH,70636.36363636365,1.0,479909.0909090908,2.0
2025-09-12,이월,슈즈,FF,-56999.99999999999,-1.0,-559454.5454545454,-7.0
2025-09-12,이월,슈즈,KN,0.0,0.0,186363.63636363635,3.0
2025-09-12,이월,슈즈,RE,217636.3636363636,1.0,317545.45454545453,1.0
2025-09-12,이월,슈즈,TO,0.0,0.0,274090.90909090906,4.0
2025-09-12,이월,스포츠,RX,145363.63636363635,2.0,160363.63636363635,1.0
2025-09-12,이월,여성,AE,-117590.90909090907,-1.0,205818.18181818177,2.0
2025-09-12,이월,여성,CW,0.0,0.0,92454.54545454544,1.0
2025-09-12,이월,여성,DL,2491090.9090909087,6.0,2152727.2727272734,9.0
2025-09-12,이월,여성,FI,0.0,0.0,610272.7272727272,1.0
2025-09-12,이월,여성,GW,0.0,0.0,-217909.09090909088,-1.0
2025-09-12,이월,여성,HS,2984136.3636363638,20.0,15644318.181818184,93.0
2025-09-12,이월,여성,IS,0.0,0.0,-176909.09090909094,0.0
2025-09-12,이월,여성,JS,927818.1818181816,2.0,2446318.1818181816,6.0
2025-09-12,이월,여성,JW,0.0,0.0,81363.63636363635,1.0
2025-09-12,이월,여성,SI,0.0,0.0,534000.0,2.0
2025-09-12,이월,여성,VA,342363.63636363635,1.0,2352909.0909090904,6.0
2025-09-12,이월,여성,VC,381363.6363636364,1.0,48818.181818181816,1.0
2025-09-12,이월,잡화,AA,198436.36363636365,2.0,466000.0,2.0
2025-09-12,이월,잡화,DB,1594909.0909090908,12.0,809254.5454545453,6.0
2025-09-12,이월,잡화,DC,2107109.090909091,9.0,3222309.090909091,18.0
2025-09-12,이월,잡화,HI,235309.09090909088,2.0,331054.5454545454,4.0
2025-09-12,이월,잡화,HJ,53636.36363636363,1.0,547818.1818181818,5.0
2025-09-12,이월,잡화,JA,-38127.27272727271,2.0,695818.1818181819,3.0
2025-09-12,이월,잡화,JL,71818.18181818181,1.0,146909.09090909088,2.0
2025-09-12,입점,골프,입점,2813954.5454545454,7.0,3030609.090909091,29.0
2025-09-12,입점,남성,입점,592545.4545454545,3.0,3657000.0,31.0
2025-09-12,입점,리빙,입점,80454.54545454544,3.0,3457227.272727273,28.0
2025-09-12,입점,명품,입점,640727.2727272727,2.0,11570090.909090906,17.0
2025-09-12,입점,뷰티,입점,982454.5454545452,17.0,1124127.2727272725,23.0
2025-09-12,입점,슈즈,입점,71818.18181818181,1.0,72909.09090909088,-1.0
2025-09-12,입점,스포츠,입점,-88272.72727272726,0.0,676090.9090909091,17.0
2025-09-12,입점,아웃도어,입점,114909.09090909093,2.0,2002909.0909090908,20.0
2025-09-12,입점,여성,입점,404636.3636363637,4.0,5611709.090909088,42.0
2025-09-12,입점,잡화,입점,217181.81818181812,2.0,-16975827.27272727,-2.0
2025-09-12,입점,키즈,입점,125454.54545454546,1.0,674218.1818181818,13.0
2025-09-12,정상,골프,DD,50181.81818181818,1.0,208154.54545454544,2.0
2025-09-12,정상,골프,DG,439363.6363636363,2.0,1720818.181818182,6.0
2025-09-12,정상,골프,HG,0.0,0.0,-531909.0909090908,-2.0
2025-09-12,정상,남성,DM,1189636.3636363635,4.0,516545.4545454545,3.0
2025-09-12,정상,남성,HZ,2839272.727272727,5.0,4141272.727272726,25.0
2025-09-12,정상,남성,IE,419454.5454545454,2.0,469454.5454545455,7.0
2025-09-12,정상,남성,JN,319090.90909090906,1.0,520909.0909090908,2.0
2025-09-12,정상,남성,SP,62363.63636363636,2.0,0.0,0.0
2025-09-12,정상,남성,TN,179499.99999999997,1.0,726136.3636363634,3.0
2025-09-12,정상,남성,UR,508181.8181818182,2.0,1659090.909090909,1.0
2025-09-12,정상,뷰티,CA,0.0,0.0,71545.45454545454,2.0
2025-09-12,정상,뷰티,CB,0.0,0.0,32727.272727272724,1.0
2025-09-12,정상,뷰티,CJ,0.0,0.0,53636.36363636363,1.0
2025-09-12,정상,슈즈,CH,0.0,0.0,159272.72727272726,1.0
2025-09-12,정상,슈즈,FF,-384900.0,-6.0,-769790.9090909091,-10.0
2025-09-12,정상,슈즈,KN,540909.0909090908,5.0,180000.0,1.0
2025-09-12,정상,슈즈,RE,0.0,0.0,499090.90909090906,1.0
2025-09-12,정상,스포츠,RX,62727.27272727272,1.0,0.0,0.0
2025-09-12,정상,여성,DL,-378409.0909090909,-1.0,-565909.0909090909,-5.0
2025-09-12,정상,여성,HS,1613454.5454545454,6.0,3396272.727272727,10.0
2025-09-12,정상,여성,VA,-361818.18181818177,-1.0,0.0,0.0
2025-09-12,정상,잡화,AA,614545.4545454545,2.0,698000.0,4.0
2025-09-12,정상,잡화,DB,889618.1818181816,6.0,1074727.2727272725,7.0
2025-09-12,정상,잡화,DC,617890.909090909,7.0,2478545.4545454537,6.0
2025-09-12,정상,잡화,HI,664454.5454545454,6.0,875454.5454545454,7.0
2025-09-12,정상,잡화,HJ,122636.36363636362,2.0,233181.81818181815,3.0
2025-09-12,정상,잡화,JA,539636.3636363636,4.0,1223363.6363636362,7.0
2025-09-12,정상,잡화,JL,541545.4545454545,4.0,553272.7272727272,6.0
2025-09-13,이월,골프,DD,221536.36363636365,0.0,65990.90909090909,1.0
2025-09-13,이월,골프,DG,652727.2727272727,6.0,3233409.090909091,19.0
2025-09-13,이월,골프,HG,62890.909090909074,0.0,2404400.0,11.0
2025-09-13,이월,골프,RU,0.0,0.0,10363.636363636362,1.0
2025-09-13,이월,남성,AR,216363.63636363635,1.0,731363.6363636364,5.0
2025-09-13,이월,남성,DM,303454.5454545454,3.0,5295545.454545454,24.0
2025-09-13,이월,남성,HZ,2374681.818181818,18.0,11803736.36363636,80.0
2025-09-13,이월,남성,IE,0.0,0.0,-109772.72727272726,2.0
2025-09-13,이월,남성,JN,502727.2727272727,1.0,1970000.0,3.0
2025-09-13,이월,남성,MA,0.0,0.0,1000727.2727272724,3.0
2025-09-13,이월,남성,RA,0.0,0.0,1057636.3636363635,2.0
2025-09-13,이월,남성,TN,92181.81818181818,1.0,252636.3636363636,3.0
2025-09-13,이월,남성,UR,516090.90909090906,2.0,2746727.2727272725,10.0
2025-09-13,이월,슈즈,CH,0.0,0.0,430818.18181818177,4.0
2025-09-13,이월,슈즈,FF,0.0,0.0,-154636.36363636362,-3.0
2025-09-13,이월,슈즈,KN,-152090.9090909091,-1.0,310545.45454545453,1.0
2025-09-13,이월,슈즈,RE,0.0,0.0,927181.818181818,3.0
2025-09-13,이월,슈즈,TO,130909.0909090909,1.0,300454.5454545453,5.0
2025-09-13,이월,스포츠,RX,124636.36363636365,3.0,452454.54545454535,5.0
2025-09-13,이월,여성,AE,0.0,0.0,437363.6363636364,4.0
2025-09-13,이월,여성,CW,402818.18181818177,1.0,-163090.90909090906,0.0
2025-09-13,이월,여성,DL,1545818.181818182,3.0,12373590.909090906,27.0
2025-09-13,이월,여성,HS,4484818.181818182,23.0,21308590.909090903,96.0
2025-09-13,이월,여성,IS,0.0,0.0,324545.45454545453,1.0
2025-09-13,이월,여성,JS,1221181.818181818,2.0,-756545.4545454542,-1.0
2025-09-13,이월,여성,JW,149545.45454545453,1.0,0.0,0.0
2025-09-13,이월,여성,SI,137454.54545454544,1.0,586909.0909090908,2.0
2025-09-13,이월,여성,TU,0.0,0.0,125181.81818181818,1.0
2025-09-13,이월,여성,VA,251999.99999999997,2.0,4323181.8181818165,12.0
2025-09-13,이월,여성,VC,0.0,0.0,444818.18181818177,1.0
2025-09-13,이월,잡화,AA,0.0,0.0,350363.63636363635,3.0
2025-09-13,이월,잡화,DB,1134054.5454545454,9.0,891690.909090909,8.0
2025-09-13,이월,잡화,DC,1799636.363636364,2.0,4904436.363636362,29.0
2025-09-13,이월,잡화,HI,717509.0909090908,5.0,346963.6363636363,4.0
2025-09-13,이월,잡화,HJ,311363.63636363635,3.0,2071199.9999999995,17.0
2025-09-13,이월,잡화,JA,0.0,0.0,469636.3636363636,4.0
2025-09-13,이월,잡화,JL,125454.54545454544,2.0,382618.18181818177,4.0
2025-09-13,입점,골프,입점,1778854.5454545454,6.0,5554772.727272727,41.0
2025-09-13,입점,남성,입점,1269272.7272727273,10.0,12371163.636363631,68.0
2025-09-13,입점,리빙,입점,180772.72727272724,3.0,1012818.1818181816,16.0
2025-09-13,입점,명품,입점,2115454.5454545454,6.0,6585727.2727272725,19.0
2025-09-13,입점,뷰티,입점,734818.1818181819,14.0,1767872.7272727268,30.0
2025-09-13,입점,슈즈,입점,80909.0909090909,1.0,835636.3636363638,7.0
2025-09-13,입점,스포츠,입점,470000.0,7.0,3409499.9999999995,35.0
2025-09-13,입점,아웃도어,입점,1334100.0,9.0,6130545.454545455,28.0
2025-09-13,입점,여성,입점,248845.45454545453,3.0,6133899.999999999,47.0
2025-09-13,입점,잡화,입점,287109.0909090909,4.0,1803272.7272727275,15.0
2025-09-13,입점,키즈,입점,0.0,0.0,1149090.909090909,21.0
2025-09-13,정상,골프,DD,194909.09090909088,2.0,-42909.0909090909,-1.0
2025-09-13,정상,골프,DG,0.0,0.0,1249545.4545454546,5.0
2025-09-13,정상,골프,HG,0.0,0.0,1246681.818181818,9.0
2025-09-13,정상,남성,AR,0.0,0.0,278181.8181818182,1.0
2025-09-13,정상,남성,DM,162818.1818181818,1.0,663272.7272727272,3.0
2025-09-13,정상,남성,HZ,105909.09090909088,1.0,3989727.272727273,21.0
2025-09-13,정상,남성,IE,957727.2727272728,5.0,577454.5454545454,4.0
2025-09-13,정상,남성,JN,1436363.6363636362,1.0,0.0,0.0
2025-09-13,정상,남성,SP,0.0,0.0,201090.90909090903,4.0
2025-09-13,정상,남성,TN,330590.90909090906,3.0,1357772.7272727275,6.0
2025-09-13,정상,남성,UR,2523636.3636363638,3.0,6527363.636363636,12.0
2025-09-13,정상,뷰티,CA,279090.90909090906,3.0,18000.0,1.0
2025-09-13,정상,뷰티,CB,0.0,0.0,78181.81818181818,1.0
2025-09-13,정상,슈즈,FF,-56699.99999999999,-1.0,-448200.0,-5.0
2025-09-13,정상,슈즈,KN,99090.90909090907,1.0,-54545.45454545453,0.0
2025-09-13,정상,슈즈,RE,0.0,0.0,362909.0909090909,1.0
2025-09-13,정상,스포츠,RX,153636.36363636362,1.0,0.0,0.0
2025-09-13,정상,여성,DL,388636.3636363636,1.0,353181.8181818182,-1.0
2025-09-13,정상,여성,FI,0.0,0.0,908181.818181818,1.0
2025-09-13,정상,여성,HS,927909.0909090908,4.0,5084181.818181818,14.0
2025-09-13,정상,여성,JS,0.0,0.0,1007272.7272727272,1.0
2025-09-13,정상,여성,SI,0.0,0.0,-253272.7272727273,-1.0
2025-09-13,정상,여성,VA,0.0,0.0,1050909.0909090908,2.0
2025-09-13,정상,잡화,AA,161818.1818181818,1.0,2413999.9999999995,7.0
2025-09-13,정상,잡화,DB,271090.90909090906,2.0,955490.909090909,8.0
2025-09-13,정상,잡화,DC,173090.909090909,4.0,154181.81818181815,2.0
2025-09-13,정상,잡화,HI,445272.7272727273,3.0,1104272.7272727273,6.0
2025-09-13,정상,잡화,HJ,422545.4545454545,4.0,0.0,0.0
2025-09-13,정상,잡화,JA,171636.36363636362,2.0,1427818.181818182,7.0
2025-09-13,정상,잡화,JL,228363.63636363635,3.0,367545.4545454545,5.0
2025-09-14,이월,골프,DD,0.0,0.0,199709.09090909088,2.0
2025-09-14,이월,골프,DG,802636.3636363636,6.0,4167363.636363637,26.0
2025-09-14,이월,골프,HG,348545.4545454545,4.0,4012490.9090909087,23.0
2025-09-14,이월,남성,AR,2481818.1818181816,3.0,4364999.999999999,13.0
2025-09-14,이월,남성,DM,834090.9090909091,4.0,7181409.090909088,31.0
2025-09-14,이월,남성,GM,0.0,0.0,0.0,0.0
2025-09-14,이월,남성,HZ,2434363.6363636367,17.0,21939736.36363636,123.0
2025-09-14,이월,남성,IE,0.0,0.0,902818.1818181816,8.0
2025-09-14,이월,남성,JN,0.0,0.0,3885454.545454545,15.0
2025-09-14,이월,남성,MA,0.0,0.0,1023636.3636363636,6.0
2025-09-14,이월,남성,RA,0.0,0.0,97090.90909090907,2.0
2025-09-14,이월,남성,TN,0.0,0.0,243727.27272727268,5.0
2025-09-14,이월,남성,UR,483000.0,2.0,4720454.545454546,22.0
2025-09-14,이월,슈즈,CH,0.0,0.0,246681.81818181815,2.0
2025-09-14,이월,슈즈,KN,237272.72727272724,3.0,148909.09090909088,3.0
