date,txn_type,category,ad_거래액,ad_주문고객수,ep_거래액,ep_주문고객수
2025-10-16,정상,슈즈,1201090.9090909092,7.0,505236.36363636365,1.0
2025-10-16,정상,스포츠,433636.36363636365,3.0,289090.90909090906,2.0
2025-10-16,정상,여성,-374181.81818181806,2.0,1672272.7272727278,3.0
2025-10-16,정상,잡화,4088636.363636363,34.0,10789472.727272727,61.0
2025-10-17,이월,골프,398727.27272727276,8.0,6523763.636363635,35.0
2025-10-17,이월,남성,11767754.545454547,53.0,41621263.63636363,137.0
2025-10-17,이월,슈즈,-43863.63636363641,1.0,560090.9090909092,2.0
2025-10-17,이월,스포츠,595727.2727272727,6.0,580818.1818181816,8.0
2025-10-17,이월,여성,6655954.545454544,29.0,35610000.0,124.0
2025-10-17,이월,잡화,3849599.999999999,22.0,9337763.636363635,57.0
2025-10-17,입점,골프,2814409.0909090904,18.0,2999490.9090909096,23.0
2025-10-17,입점,남성,1203272.7272727273,3.0,2556545.4545454546,28.0
2025-10-17,입점,리빙,780463.6363636364,9.0,2165554.5454545454,21.0
2025-10-17,입점,명품,1375090.909090909,5.0,7753899.999999998,18.0
2025-10-17,입점,뷰티,745336.3636363635,17.0,797963.636363636,21.0
2025-10-17,입점,슈즈,43545.454545454544,1.0,559818.1818181819,2.0
2025-10-17,입점,스포츠,365818.18181818177,4.0,1489381.8181818181,23.0
2025-10-17,입점,아웃도어,1211909.0909090906,10.0,2011999.9999999998,19.0
2025-10-17,입점,여성,267181.8181818182,2.0,3233827.272727272,33.0
2025-10-17,입점,잡화,2644636.3636363633,5.0,11660227.272727272,18.0
2025-10-17,입점,키즈,326090.90909090906,5.0,2406863.6363636362,22.0
2025-10-17,정상,골프,174663.63636363635,2.0,639790.9090909091,5.0
2025-10-17,정상,남성,3256863.636363636,12.0,7616909.090909093,33.0
2025-10-17,정상,뷰티,87181.81818181818,2.0,241545.4545454545,4.0
2025-10-17,정상,슈즈,495454.5454545454,5.0,270463.63636363647,-3.0
2025-10-17,정상,스포츠,144545.45454545453,1.0,470909.0909090909,2.0
2025-10-17,정상,여성,3031090.909090909,5.0,6466636.363636364,19.0
2025-10-17,정상,잡화,3044709.09090909,19.0,3655272.727272726,32.0
2025-10-18,이월,골프,2099863.6363636362,11.0,13577245.454545453,62.0
2025-10-18,이월,남성,21185572.727272727,60.0,49742863.636363626,202.0
2025-10-18,이월,슈즈,124090.90909090909,3.0,1032818.1818181818,5.0
2025-10-18,이월,스포츠,598909.0909090908,5.0,1333181.818181818,14.0
2025-10-18,이월,여성,7854954.545454546,33.0,28128636.363636363,98.0
2025-10-18,이월,잡화,2361309.090909091,18.0,5421063.636363636,39.0
2025-10-18,입점,골프,2511645.454545454,8.0,12647099.999999996,83.0
2025-10-18,입점,남성,1036045.4545454545,7.0,5318981.818181817,37.0
2025-10-18,입점,리빙,761545.4545454545,6.0,4243109.090909091,30.0
2025-10-18,입점,명품,2441818.1818181816,7.0,12812636.363636361,20.0
2025-10-18,입점,뷰티,1126872.727272727,17.0,489209.09090909077,13.0
2025-10-18,입점,슈즈,259999.99999999997,2.0,77436.36363636366,2.0
2025-10-18,입점,스포츠,508500.0,10.0,4260090.909090907,42.0
2025-10-18,입점,아웃도어,435454.5454545455,8.0,2377409.090909091,24.0
2025-10-18,입점,여성,196572.7272727273,4.0,9666172.727272728,67.0
2025-10-18,입점,잡화,5677181.8181818165,8.0,12815454.545454543,19.0
2025-10-18,입점,키즈,963818.1818181819,7.0,1644299.9999999995,24.0
2025-10-18,정상,골프,0.0,0.0,1782909.0909090908,8.0
2025-10-18,정상,남성,11639999.999999998,40.0,28875181.81818182,88.0
2025-10-18,정상,뷰티,0.0,0.0,100909.0909090909,2.0
2025-10-18,정상,슈즈,735409.0909090908,5.0,710999.9999999999,3.0
2025-10-18,정상,스포츠,451818.18181818177,3.0,-53636.36363636363,-1.0
2025-10-18,정상,여성,5331727.2727272725,13.0,14500272.727272721,37.0
2025-10-18,정상,잡화,5706690.909090909,32.0,7846445.454545458,40.0
2025-10-19,이월,골프,4646136.363636362,18.0,15768854.54545454,82.0
2025-10-19,이월,남성,15749054.545454545,64.0,66539718.18181818,262.0
2025-10-19,이월,슈즈,318590.90909090906,4.0,1227045.4545454546,6.0
2025-10-19,이월,스포츠,200727.2727272727,2.0,1103909.090909091,13.0
2025-10-19,이월,여성,8026999.999999998,33.0,66398136.36363636,217.0
2025-10-19,이월,잡화,3382290.909090909,24.0,12596481.818181816,78.0
2025-10-19,입점,골프,4741281.818181818,19.0,7815318.181818182,78.0
2025-10-19,입점,남성,1874527.2727272725,11.0,7809481.818181819,60.0
2025-10-19,입점,리빙,594127.2727272726,13.0,3779100.0,35.0
2025-10-19,입점,명품,3703727.272727273,7.0,13916272.727272727,29.0
2025-10-19,입점,뷰티,819036.3636363636,20.0,1837245.4545454541,34.0
2025-10-19,입점,슈즈,146363.63636363635,1.0,2365727.2727272725,16.0
2025-10-19,입점,스포츠,1331318.1818181819,12.0,6058000.000000001,40.0
2025-10-19,입점,아웃도어,48727.27272727271,3.0,2885490.90909091,32.0
2025-10-19,입점,여성,742818.1818181818,8.0,9047745.454545453,86.0
2025-10-19,입점,잡화,5254545.454545453,9.0,6426590.909090908,13.0
2025-10-19,입점,키즈,606727.2727272727,6.0,5013627.2727272725,65.0
2025-10-19,정상,골프,162818.1818181818,1.0,2970045.454545454,14.0
2025-10-19,정상,남성,4019636.3636363638,14.0,24264227.27272727,89.0
2025-10-19,정상,뷰티,216454.54545454544,5.0,9000.0,1.0
2025-10-19,정상,슈즈,505454.5454545454,4.0,299090.90909090906,2.0
2025-10-19,정상,스포츠,153636.36363636362,1.0,307272.72727272724,2.0
2025-10-19,정상,여성,2118818.1818181816,5.0,13993090.909090908,36.0
2025-10-19,정상,잡화,6043654.545454546,31.0,11753800.0,64.0
2025-10-20,이월,골프,116472.72727272724,2.0,12345654.545454545,52.0
2025-10-20,이월,남성,14079899.999999998,61.0,44236545.45454546,195.0
2025-10-20,이월,슈즈,26409.090909090955,2.0,1238318.1818181819,6.0
2025-10-20,이월,스포츠,387545.4545454545,3.0,1481209.0909090908,14.0
2025-10-20,이월,여성,8963636.363636363,24.0,17734454.545454543,72.0
2025-10-20,이월,잡화,1788490.9090909092,16.0,9820909.090909094,54.0
2025-10-20,입점,골프,1172654.5454545454,14.0,8899481.818181816,77.0
2025-10-20,입점,남성,530927.2727272727,0.0,5232399.999999999,66.0
2025-10-20,입점,리빙,1049520.0,12.0,3792716.363636363,47.0
2025-10-20,입점,명품,4804363.636363635,6.0,8624363.636363631,24.0
2025-10-20,입점,뷰티,1207018.1818181816,21.0,2210536.3636363633,46.0
2025-10-20,입점,슈즈,532999.9999999999,4.0,50363.63636363637,2.0
2025-10-20,입점,스포츠,741990.9090909091,13.0,5055845.454545455,23.0
2025-10-20,입점,아웃도어,1826000.0000000002,19.0,4651481.818181817,39.0
2025-10-20,입점,여성,118463.63636363635,5.0,5579827.272727273,52.0
2025-10-20,입점,잡화,-1172663.6363636362,1.0,2953081.8181818184,17.0
2025-10-20,입점,키즈,448672.7272727272,5.0,3717245.4545454537,50.0
2025-10-20,정상,골프,537481.8181818181,4.0,2438781.818181818,12.0
2025-10-20,정상,남성,5119363.636363636,26.0,25396318.181818165,92.0
2025-10-20,정상,뷰티,101818.18181818181,1.0,121727.27272727272,3.0
2025-10-20,정상,슈즈,740909.0909090908,4.0,-303336.3636363636,0.0
2025-10-20,정상,스포츠,0.0,0.0,0.0,0.0
2025-10-20,정상,여성,1526545.4545454546,2.0,13341909.09090909,28.0
2025-10-20,정상,잡화,8177390.909090909,41.0,7140181.8181818165,48.0
2025-10-21,이월,골프,-387872.72727272706,9.0,10498918.181818182,41.0
2025-10-21,이월,남성,11990281.818181815,43.0,42972636.36363637,156.0
2025-10-21,이월,슈즈,241272.72727272718,2.0,1006318.1818181819,7.0
2025-10-21,이월,스포츠,237545.45454545453,3.0,697999.9999999998,9.0
2025-10-21,이월,여성,4907772.7272727275,20.0,37426499.99999999,98.0
2025-10-21,이월,잡화,2539127.2727272725,15.0,5542290.909090908,47.0
2025-10-21,입점,골프,3524763.636363636,11.0,3441918.1818181816,35.0
2025-10-21,입점,남성,1202818.1818181816,8.0,7926190.909090907,61.0
2025-10-21,입점,리빙,1400663.6363636362,15.0,2045327.2727272722,39.0
2025-10-21,입점,명품,2433454.545454545,6.0,3865999.999999999,7.0
2025-10-21,입점,뷰티,504572.7272727272,9.0,1683018.1818181819,37.0
2025-10-21,입점,슈즈,-337636.36363636365,-2.0,1363454.5454545454,7.0
2025-10-21,입점,스포츠,297318.1818181818,7.0,1510636.3636363638,35.0
2025-10-21,입점,아웃도어,1878454.5454545454,10.0,2985909.09090909,39.0
2025-10-21,입점,여성,180909.0909090909,1.0,5373454.545454547,24.0
2025-10-21,입점,잡화,335727.2727272727,3.0,15912727.27272727,9.0
2025-10-21,입점,키즈,682500.0,9.0,3731509.0909090913,50.0
2025-10-21,정상,골프,222090.90909090906,2.0,1818754.545454545,11.0
2025-10-21,정상,남성,2960863.6363636362,11.0,21245909.090909086,79.0
2025-10-21,정상,뷰티,0.0,0.0,30636.363636363632,2.0
2025-10-21,정상,슈즈,1464727.2727272727,9.0,364772.7272727272,4.0
2025-10-21,정상,스포츠,153636.36363636362,1.0,0.0,0.0
2025-10-21,정상,여성,4033909.0909090904,9.0,13458000.0,33.0
2025-10-21,정상,잡화,6011609.090909089,38.0,7413009.090909091,57.0
2025-10-22,이월,골프,2157227.272727273,12.0,5777381.818181819,32.0
2025-10-22,이월,남성,7413572.727272727,39.0,27003909.09090909,133.0
2025-10-22,이월,슈즈,367818.18181818177,5.0,248818.18181818188,1.0
2025-10-22,이월,스포츠,159272.72727272724,3.0,489454.54545454535,5.0
2025-10-22,이월,여성,6739999.999999997,28.0,45381090.9090909,100.0
2025-10-22,이월,잡화,2595454.545454545,20.0,7734336.363636362,41.0
2025-10-22,입점,골프,1283209.0909090908,8.0,7594609.090909086,59.0
2025-10-22,입점,남성,164027.2727272727,5.0,2649490.9090909087,35.0
2025-10-22,입점,리빙,803090.909090909,16.0,1511927.2727272732,26.0
2025-10-22,입점,명품,5053090.909090909,12.0,14347181.818181818,35.0
2025-10-22,입점,뷰티,1142063.6363636362,26.0,543681.818181818,19.0
2025-10-22,입점,슈즈,243636.36363636362,1.0,449545.45454545453,4.0
2025-10-22,입점,스포츠,565518.1818181816,7.0,2309518.181818182,41.0
2025-10-22,입점,아웃도어,1511000.0,16.0,5389181.81818182,38.0
2025-10-22,입점,여성,151054.54545454544,2.0,4967809.090909089,48.0
2025-10-22,입점,잡화,-373727.27272727265,-1.0,1529409.0909090906,19.0
2025-10-22,입점,키즈,329363.6363636364,2.0,1706190.9090909087,24.0
2025-10-22,정상,골프,1210054.5454545454,7.0,2100500.0,12.0
2025-10-22,정상,남성,9524954.545454547,36.0,16920318.181818176,64.0
2025-10-22,정상,뷰티,379090.90909090906,3.0,80727.27272727272,2.0
2025-10-22,정상,슈즈,361999.9999999999,2.0,436963.63636363635,3.0
2025-10-22,정상,스포츠,379090.90909090906,3.0,560000.0,4.0
2025-10-22,정상,여성,2045318.1818181819,8.0,7800636.363636362,18.0
2025-10-22,정상,잡화,4773090.909090909,31.0,6137109.090909091,46.0
2025-10-23,이월,골프,1509727.2727272725,7.0,9389918.181818182,41.0
2025-10-23,이월,남성,10293836.363636363,52.0,13979509.090909086,94.0
2025-10-23,이월,슈즈,58636.36363636363,1.0,828818.1818181816,1.0
2025-10-23,이월,스포츠,277454.5454545454,4.0,647818.1818181819,5.0
2025-10-23,이월,여성,6768636.363636362,28.0,37477590.909090914,96.0
2025-10-23,이월,잡화,1629981.818181818,12.0,5724072.727272726,39.0
2025-10-23,입점,골프,686136.3636363636,8.0,3895554.545454545,39.0
2025-10-23,입점,남성,-727000.0,7.0,5366145.454545456,42.0
2025-10-23,입점,리빙,461827.2727272727,5.0,2740090.909090909,26.0
2025-10-23,입점,명품,2895090.909090909,8.0,8724636.363636363,22.0
2025-10-23,입점,뷰티,1062181.818181818,15.0,1386509.0909090908,25.0
2025-10-23,입점,슈즈,0.0,0.0,505454.5454545454,2.0
2025-10-23,입점,스포츠,260890.90909090912,6.0,931663.6363636361,20.0
2025-10-23,입점,아웃도어,1237909.0909090908,9.0,3224818.181818182,28.0
2025-10-23,입점,여성,486927.2727272727,6.0,6856994.545454544,51.0
2025-10-23,입점,잡화,-770909.0909090908,0.0,5451927.2727272725,7.0
2025-10-23,입점,키즈,54636.36363636365,5.0,1512718.1818181814,20.0
2025-10-23,정상,골프,224018.18181818182,4.0,2380881.8181818184,19.0
2025-10-23,정상,남성,6928181.818181817,27.0,15971954.545454547,54.0
2025-10-23,정상,뷰티,87181.81818181818,2.0,244454.54545454544,2.0
2025-10-23,정상,슈즈,964545.4545454544,9.0,97909.09090909088,1.0
2025-10-23,정상,스포츠,489090.90909090906,2.0,144545.45454545453,1.0
2025-10-23,정상,여성,3454727.2727272725,6.0,6296181.818181816,20.0
2025-10-23,정상,잡화,5004018.181818182,30.0,9863309.09090909,58.0
2025-10-24,이월,골프,1957045.4545454544,10.0,7974418.181818182,37.0
2025-10-24,이월,남성,7973609.090909091,50.0,20137218.181818187,87.0
2025-10-24,이월,슈즈,227909.09090909088,3.0,1078636.3636363635,7.0
2025-10-24,이월,스포츠,-57272.72727272726,0.0,397545.45454545453,4.0
2025-10-24,이월,여성,3640272.7272727266,19.0,25408090.909090906,62.0
2025-10-24,이월,잡화,3037199.9999999995,14.0,4725909.09090909,36.0
2025-10-24,입점,골프,1813236.3636363635,8.0,6300227.2727272725,38.0
2025-10-24,입점,남성,996045.4545454544,9.0,2546263.6363636367,21.0
2025-10-24,입점,리빙,623029.0909090909,6.0,5274736.363636363,21.0
2025-10-24,입점,명품,6613272.727272727,11.0,7578581.8181818165,15.0
2025-10-24,입점,뷰티,731354.5454545454,15.0,860363.6363636362,18.0
2025-10-24,입점,슈즈,291318.1818181818,2.0,1522909.0909090908,8.0
2025-10-24,입점,스포츠,285818.18181818177,3.0,2001472.7272727266,31.0
2025-10-24,입점,아웃도어,682045.4545454546,8.0,4345018.181818182,27.0
2025-10-24,입점,여성,446845.4545454546,5.0,4735745.454545455,26.0
2025-10-24,입점,잡화,712018.1818181816,6.0,1202590.909090909,13.0
2025-10-24,입점,키즈,410545.4545454545,3.0,84409.09090909094,11.0
2025-10-24,정상,골프,599590.9090909091,2.0,1647845.4545454541,12.0
2025-10-24,정상,남성,7755227.2727272725,25.0,13563863.636363635,58.0
2025-10-24,정상,뷰티,114181.81818181818,3.0,127999.99999999999,2.0
2025-10-24,정상,슈즈,189090.9090909091,2.0,-90909.09090909091,0.0
2025-10-24,정상,스포츠,144545.45454545453,1.0,706363.6363636362,4.0
2025-10-24,정상,여성,417454.54545454547,5.0,7461181.818181817,18.0
2025-10-24,정상,잡화,4492618.181818181,31.0,5040018.181818181,32.0
2025-10-25,이월,골프,2423545.4545454546,12.0,6345427.272727273,30.0
2025-10-25,이월,남성,8421390.90909091,45.0,34382327.27272727,117.0
2025-10-25,이월,슈즈,96318.18181818181,1.0,638409.0909090909,2.0
2025-10-25,이월,스포츠,265363.63636363635,3.0,96090.90909090907,1.0
2025-10-25,이월,여성,5658863.636363637,18.0,32794909.090909086,90.0
2025-10-25,이월,잡화,1518563.636363636,13.0,7155763.636363635,52.0
2025-10-25,입점,골프,1236554.5454545452,11.0,9015072.727272728,60.0
2025-10-25,입점,남성,545454.5454545454,3.0,5884690.909090908,41.0
2025-10-25,입점,리빙,1403400.0000000002,15.0,2278363.636363636,27.0
2025-10-25,입점,명품,5004181.818181817,7.0,12320363.636363635,22.0
2025-10-25,입점,뷰티,888281.818181818,17.0,931272.7272727273,17.0
2025-10-25,입점,슈즈,0.0,0.0,1209636.3636363635,4.0
2025-10-25,입점,스포츠,791999.9999999998,13.0,2496909.090909091,38.0
2025-10-25,입점,아웃도어,2009999.9999999998,15.0,4015200.0000000005,28.0
2025-10-25,입점,여성,461909.0909090909,5.0,5379320.909090906,42.0
2025-10-25,입점,잡화,9090.909090909088,0.0,7768299.999999999,11.0
2025-10-25,입점,키즈,296309.0909090909,4.0,769909.0909090908,14.0
2025-10-25,정상,골프,198909.0909090909,1.0,635027.2727272727,5.0
2025-10-25,정상,남성,3814636.3636363638,11.0,11914863.636363633,39.0
2025-10-25,정상,뷰티,0.0,0.0,22727.272727272724,1.0
2025-10-25,정상,슈즈,831818.1818181818,5.0,157045.45454545453,2.0
2025-10-25,정상,스포츠,27272.727272727265,0.0,666363.6363636362,3.0
2025-10-25,정상,여성,2944727.2727272725,5.0,5508999.999999998,1.0
2025-10-25,정상,잡화,6023836.363636363,33.0,5865854.545454544,38.0
2025-10-26,이월,골프,3486409.09090909,14.0,13418836.36363636,64.0
2025-10-26,이월,남성,13040127.272727273,56.0,56818818.18181818,203.0
2025-10-26,이월,슈즈,0.0,0.0,1700090.9090909092,7.0
2025-10-26,이월,스포츠,221272.72727272724,3.0,1255454.5454545454,13.0
2025-10-26,이월,여성,6536863.636363635,21.0,56053227.27272727,158.0
2025-10-26,이월,잡화,2100818.1818181816,14.0,10497745.454545459,67.0
2025-10-26,입점,골프,3592454.5454545454,13.0,14470818.181818178,100.0
2025-10-26,입점,남성,230600.0,4.0,5660009.090909091,58.0
2025-10-26,입점,리빙,303272.72727272724,6.0,-263763.6363636361,19.0
2025-10-26,입점,명품,1263545.4545454544,6.0,17638545.454545453,27.0
2025-10-26,입점,뷰티,1030263.636363636,23.0,1117300.0,31.0
2025-10-26,입점,슈즈,0.0,0.0,778363.6363636362,4.0
2025-10-26,입점,스포츠,747045.4545454544,12.0,3802772.7272727275,56.0
2025-10-26,입점,아웃도어,521454.54545454535,8.0,5029736.363636362,45.0
2025-10-26,입점,여성,543400.0,6.0,8178819.090909092,62.0
2025-10-26,입점,잡화,32727.272727272724,1.0,20223363.636363633,23.0
2025-10-26,입점,키즈,296363.63636363635,4.0,1530063.6363636362,23.0
2025-10-26,정상,골프,218954.5454545454,2.0,551200.0,5.0
2025-10-26,정상,남성,6263045.454545455,23.0,23959272.72727273,82.0
2025-10-26,정상,뷰티,267272.7272727273,2.0,68181.81818181818,1.0
2025-10-26,정상,슈즈,360909.0909090909,3.0,796363.6363636364,4.0
2025-10-26,정상,스포츠,460909.0909090908,3.0,280909.0909090909,1.0
2025-10-26,정상,여성,1589090.909090909,3.0,8064454.545454545,18.0
2025-10-26,정상,잡화,3771345.454545454,31.0,7308790.909090908,46.0
2025-10-27,이월,골프,1851463.6363636365,15.0,11639509.090909088,52.0
2025-10-27,이월,남성,10392227.272727272,53.0,31207809.090909086,139.0
2025-10-27,이월,슈즈,366818.18181818177,2.0,1289363.6363636362,4.0
2025-10-27,이월,스포츠,392818.18181818177,3.0,1396727.2727272725,14.0
2025-10-27,이월,여성,4328499.999999998,12.0,21813500.0,79.0
2025-10-27,이월,잡화,2134727.2727272725,18.0,9671818.181818182,58.0
2025-10-27,입점,OFM,0.0,0.0,244545.45454545453,1.0
2025-10-27,입점,골프,1365363.6363636362,11.0,9501027.272727272,57.0
2025-10-27,입점,남성,364818.1818181818,3.0,2001609.0909090906,33.0
2025-10-27,입점,리빙,825918.1818181818,11.0,1560499.9999999995,37.0
2025-10-27,입점,명품,-551272.7272727275,1.0,10737945.454545453,31.0
2025-10-27,입점,뷰티,432345.4545454545,13.0,1095427.2727272727,22.0
2025-10-27,입점,슈즈,-53272.727272727294,1.0,781772.7272727271,5.0
2025-10-27,입점,스포츠,866181.8181818181,5.0,1860499.9999999995,22.0
2025-10-27,입점,아웃도어,1121272.727272727,8.0,9123454.545454543,58.0
2025-10-27,입점,여성,512836.3636363635,3.0,1511209.090909091,19.0
2025-10-27,입점,잡화,1039190.9090909091,4.0,11069318.18181818,13.0
2025-10-27,입점,키즈,477399.99999999994,6.0,2008227.2727272722,27.0
2025-10-27,정상,골프,434999.99999999994,5.0,2717754.545454545,15.0
2025-10-27,정상,남성,1293272.727272727,12.0,11946727.272727268,40.0
2025-10-27,정상,뷰티,98818.18181818181,3.0,299727.2727272727,3.0
2025-10-27,정상,슈즈,-154727.2727272727,0.0,305163.63636363635,0.0
2025-10-27,정상,스포츠,252727.2727272727,2.0,433636.3636363636,3.0
2025-10-27,정상,여성,-190090.9090909091,1.0,-3140090.9090909096,-12.0
2025-10-27,정상,잡화,3677699.9999999995,32.0,6393963.636363635,52.0
2025-10-28,이월,골프,3423545.4545454537,13.0,8338354.545454544,41.0
2025-10-28,이월,남성,11851181.818181816,55.0,26390609.09090908,104.0
2025-10-28,이월,슈즈,689227.2727272727,5.0,1866363.6363636365,11.0
2025-10-28,이월,스포츠,0.0,0.0,2118818.1818181816,16.0
2025-10-28,이월,여성,8547409.09090909,19.0,13726136.36363636,40.0
2025-10-28,이월,잡화,2999981.818181818,18.0,8014172.7272727275,61.0
2025-10-28,입점,골프,793899.9999999999,7.0,4501354.545454545,40.0
2025-10-28,입점,남성,848909.0909090909,7.0,4455027.2727272725,26.0
2025-10-28,입점,리빙,381381.8181818181,7.0,2782727.2727272725,28.0
2025-10-28,입점,명품,1855272.727272727,7.0,15628181.818181813,33.0
2025-10-28,입점,뷰티,1100545.4545454544,19.0,1392699.9999999998,30.0
2025-10-28,입점,슈즈,0.0,0.0,1346945.4545454546,6.0
2025-10-28,입점,스포츠,481863.63636363635,6.0,3084727.272727272,43.0
2025-10-28,입점,아웃도어,1501818.1818181816,11.0,7015645.454545455,68.0
2025-10-28,입점,여성,800263.6363636364,10.0,-996645.4545454552,3.0
2025-10-28,입점,잡화,-2320909.090909091,-1.0,-3033627.2727272725,12.0
2025-10-28,입점,키즈,648709.0909090908,7.0,2722100.0000000005,27.0
2025-10-28,정상,골프,332509.0909090909,3.0,-227872.7272727273,-1.0
2025-10-28,정상,남성,2332090.9090909087,7.0,556272.7272727274,8.0
2025-10-28,정상,뷰티,150909.09090909088,2.0,187181.81818181815,3.0
2025-10-28,정상,슈즈,902727.2727272727,7.0,637636.3636363636,4.0
2025-10-28,정상,스포츠,543636.3636363635,2.0,389999.99999999994,1.0
2025-10-28,정상,여성,2487909.090909091,1.0,-966545.4545454546,-4.0
2025-10-28,정상,잡화,5733690.909090908,41.0,10171118.181818184,76.0
2025-10-29,이월,골프,1954090.909090909,8.0,12275472.727272725,63.0
2025-10-29,이월,남성,8161499.999999999,36.0,33632109.090909086,139.0
2025-10-29,이월,슈즈,29409.09090909091,0.0,1804863.6363636362,10.0
2025-10-29,이월,스포츠,107545.45454545453,1.0,238545.45454545453,6.0
2025-10-29,이월,여성,11856954.545454543,27.0,17577772.72727273,57.0
2025-10-29,이월,잡화,2061200.0,15.0,6788181.818181819,45.0
2025-10-29,입점,골프,886781.8181818182,7.0,4887590.909090908,44.0
2025-10-29,입점,남성,124300.0,6.0,44554.54545454541,29.0
2025-10-29,입점,리빙,251727.2727272727,4.0,2622418.181818181,35.0
2025-10-29,입점,명품,9663909.09090909,12.0,11267545.454545455,22.0
2025-10-29,입점,뷰티,632272.7272727272,12.0,1433063.6363636362,26.0
2025-10-29,입점,슈즈,425727.2727272727,2.0,608363.6363636365,2.0
2025-10-29,입점,스포츠,626409.0909090909,4.0,2287181.8181818184,23.0
2025-10-29,입점,아웃도어,215636.36363636365,7.0,2888927.2727272725,38.0
2025-10-29,입점,여성,128563.63636363638,1.0,68636.36363636363,3.0
2025-10-29,입점,잡화,62727.27272727272,1.0,4307409.090909091,16.0
2025-10-29,입점,키즈,402454.5454545454,2.0,2634272.7272727266,36.0
2025-10-29,정상,골프,1304145.4545454544,6.0,2717263.636363636,12.0
2025-10-29,정상,남성,6490681.818181818,22.0,11185681.818181816,52.0
2025-10-29,정상,뷰티,78181.81818181818,1.0,514545.4545454545,3.0
2025-10-29,정상,슈즈,0.0,0.0,444954.5454545454,2.0
2025-10-29,정상,스포츠,212727.2727272727,2.0,190909.09090909088,1.0
2025-10-29,정상,여성,-1360000.0,-1.0,486999.9999999998,-3.0
2025-10-29,정상,잡화,3734018.181818181,32.0,5741881.8181818165,54.0
2025-10-30,이월,골프,2509409.0909090904,13.0,7885054.545454545,35.0
2025-10-30,이월,남성,8428272.727272725,41.0,17991690.90909091,74.0
2025-10-30,이월,슈즈,802181.8181818181,4.0,508318.1818181819,4.0
2025-10-30,이월,스포츠,202363.63636363635,2.0,211909.09090909088,1.0
2025-10-30,이월,여성,4142636.363636363,17.0,5923045.454545453,29.0
2025-10-30,이월,잡화,1919781.818181818,17.0,4388272.727272726,34.0
2025-10-30,입점,골프,1697454.5454545452,14.0,8356536.363636364,55.0
2025-10-30,입점,남성,214363.63636363635,4.0,5078672.727272727,30.0
2025-10-30,입점,리빙,1202047.2727272727,16.0,3718090.9090909082,44.0
2025-10-30,입점,명품,3668090.9090909087,8.0,16614454.545454543,17.0
2025-10-30,입점,뷰티,331300.0,7.0,1094090.9090909092,22.0
2025-10-30,입점,슈즈,180000.0,1.0,424818.18181818177,4.0
2025-10-30,입점,스포츠,16909.090909090966,1.0,1477363.6363636367,28.0
2025-10-30,입점,아웃도어,824090.909090909,6.0,1862045.4545454546,19.0
2025-10-30,입점,여성,315463.63636363635,1.0,965227.2727272728,11.0
2025-10-30,입점,잡화,1041545.4545454545,5.0,1785881.818181818,11.0
2025-10-30,입점,키즈,-57636.36363636359,-2.0,2749409.090909091,29.0
2025-10-30,정상,골프,138318.1818181818,1.0,1814836.3636363635,7.0
2025-10-30,정상,남성,3638136.3636363633,23.0,11178499.999999994,47.0
2025-10-30,정상,뷰티,98181.81818181818,2.0,271818.18181818177,2.0
2025-10-30,정상,슈즈,274363.63636363635,2.0,189454.54545454547,2.0
2025-10-30,정상,스포츠,68181.81818181818,1.0,-389999.99999999994,-1.0
2025-10-30,정상,여성,3790909.090909091,2.0,3070454.545454545,5.0
2025-10-30,정상,잡화,3856118.1818181816,28.0,4806072.727272727,39.0
2025-10-31,이월,골프,2420272.7272727266,10.0,11977109.090909094,51.0
2025-10-31,이월,남성,10470309.09090909,35.0,23560245.454545457,78.0
2025-10-31,이월,슈즈,194454.5454545454,2.0,106590.90909090909,3.0
2025-10-31,이월,스포츠,177545.45454545453,2.0,1507727.2727272727,10.0
2025-10-31,이월,여성,5377227.272727272,13.0,21486545.454545457,57.0
2025-10-31,이월,잡화,2339736.3636363638,16.0,7034745.454545455,48.0
2025-10-31,입점,골프,1212900.0,9.0,5558654.545454545,39.0
2025-10-31,입점,남성,660754.5454545453,5.0,1850000.0000000005,20.0
2025-10-31,입점,리빙,483354.5454545454,1.0,1198045.4545454541,29.0
2025-10-31,입점,명품,-1114363.6363636358,2.0,3179636.363636363,6.0
2025-10-31,입점,뷰티,359963.63636363635,12.0,549199.9999999999,14.0
2025-10-31,입점,슈즈,151818.1818181818,1.0,-298909.0909090909,1.0
2025-10-31,입점,스포츠,765954.5454545454,10.0,856545.4545454547,12.0
2025-10-31,입점,아웃도어,720181.8181818181,7.0,2521499.9999999995,37.0
2025-10-31,입점,여성,393409.0909090908,5.0,2410345.454545454,11.0
2025-10-31,입점,잡화,2244472.727272727,4.0,9793727.27272727,7.0
2025-10-31,입점,키즈,442454.54545454547,1.0,532818.1818181818,12.0
2025-10-31,정상,골프,423818.1818181818,4.0,1704872.7272727275,15.0
2025-10-31,정상,남성,11216545.454545455,15.0,13919772.727272725,36.0
2025-10-31,정상,뷰티,0.0,0.0,97181.81818181818,2.0
2025-10-31,정상,슈즈,604545.4545454546,4.0,777090.9090909091,6.0
2025-10-31,정상,스포츠,0.0,0.0,9090.909090909088,0.0
2025-10-31,정상,여성,3115545.4545454546,4.0,5847363.636363637,8.0
2025-10-31,정상,잡화,4666236.363636363,20.0,4898127.2727272725,37.0
